App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Sentiment_Polarity,Apple_Store_Rating,Apple_Store_Reviews,Apple_Store_Price
pixiv,SOCIAL,4.2,86956,24.0,1000000,Free,0.0,Mature 17+,Social,2018-08-03,5.0.109,4.4 and up,0.0,,,
[Sub/EMUI] P Pro - EMUI 8.1/8.0/5.X Theme,PERSONALIZATION,4.0,13,19.0,100,Paid,0.99,Everyone,Personalization,2018-07-20,H7SubTV0.1_TV0.4,7.0 and up,0.0,,,
Theme Android P Design for LG V30,PERSONALIZATION,4.2,35,5.2,500,Paid,1.49,Everyone,Personalization,2018-04-26,1.33,7.0 and up,0.0,,,
Theme Android P for LG G7 & V35,PERSONALIZATION,4.6,5,4.5,100,Paid,1.49,Everyone,Personalization,2018-07-07,1.1,8.0 and up,0.0,,,
Volume Slider Like Android P Volume Control,TOOLS,4.1,1129,1.7,10000,Paid,0.99,Everyone,Tools,2018-06-30,1.28,4.1 and up,0.0,,,
P Launcher for Android™ 9.0,PERSONALIZATION,3.9,35,6.3,5000,Free,0.0,Everyone,Personalization,2018-07-01,0.9.3,5.0 and up,0.0,,,
Theme Android P Black design for LG V30,PERSONALIZATION,4.4,8,6.2,100,Paid,1.49,Everyone,Personalization,2018-04-06,1.1,7.0 and up,0.0,,,
P Launcher Theme For Android™ 9.0,PERSONALIZATION,3.9,213,28.0,10000,Free,0.0,Everyone,Personalization,2018-05-18,1.4,4.0 and up,0.0,,,
Theme Android P Black for LG G7 & V35,PERSONALIZATION,4.6,5,4.3,100,Paid,1.49,Everyone,Personalization,2018-07-31,1.3,7.0 and up,0.0,,,
P Theme for Android™ P 9.0 Style Launcher,PERSONALIZATION,4.5,216,5.7,50000,Free,0.0,Everyone,Personalization,2018-04-13,1.4,4.1 and up,0.0,,,
Android P 9.0,PERSONALIZATION,3.0,12,4.9,500,Free,0.0,Everyone,Personalization,2018-05-30,2.0,4.0.3 and up,0.0,,,
Android P Wallpapers,PERSONALIZATION,3.6,53,2.0,5000,Free,0.0,Everyone,Personalization,2018-02-12,1,4.0.3 and up,0.0,,,
P XPERIA Theme™ | Design For SONY 🎨,PERSONALIZATION,4.4,147,16.0,10000,Free,0.0,Everyone,Personalization,2018-05-28,1.0.0,4.4 and up,0.0,,,
Parallel Space - Multiple accounts & Two face,PERSONALIZATION,4.6,3062845,7.4,100000000,Free,0.0,Everyone,Personalization,2018-08-03,4.0.8552,4.0.3 and up,0.0,,,
P9 Launcher - Android™ 9.0 P Launcher Style,TOOLS,4.3,1162,7.3,100000,Free,0.0,Everyone,Tools,2018-07-06,2.5,4.1 and up,0.0,,,
Android P Style Icon Pack,PERSONALIZATION,5.0,1,60.0,100,Paid,0.99,Everyone,Personalization,2018-06-16,1.0,4.1 and up,0.0,,,
Android P Stock Wallpapers,PERSONALIZATION,4.5,16,3.7,1000,Free,0.0,Everyone,Personalization,2018-08-01,2.3.0,5.0 and up,0.0,,,
G-Pix [Android P] Dark EMUI 8/5 THEME,PERSONALIZATION,4.1,169,24.0,10000,Free,0.0,Everyone,Personalization,2018-03-25,7,4.4 and up,0.0,,,
G-Pix [Android P] EMUI 8/5 THEME,PERSONALIZATION,4.1,720,10.0,100000,Free,0.0,Everyone,Personalization,2018-03-13,12,4.4 and up,0.0,,,
Android-P Mono Grey EMUI 8/5 Theme,PERSONALIZATION,4.5,61,7.5,10000,Free,0.0,Everyone,Personalization,2018-04-04,4,4.4 and up,0.0,,,
Materialistic P Wallpapers,PERSONALIZATION,4.8,24,3.6,1000,Free,0.0,Everyone,Personalization,2018-08-03,2.244,5.0 and up,0.0,,,
Android P Rotation,TOOLS,4.5,502,2.0,10000,Free,0.0,Everyone,Tools,2018-07-15,1.5,5.0 and up,0.0,,,
Android P Launcher 9.0 launcher,TOOLS,4.0,164,2.3,10000,Free,0.0,Everyone,Tools,2018-04-23,1.0,5.0 and up,0.0,,,
Pixel Oreo/P Dark White AMOLED UI - Icon Pack,PERSONALIZATION,4.8,18,16.0,5000,Paid,1.49,Everyone,Personalization,2018-06-21,5.1,4.0.3 and up,0.0,,,
pretty Easy privacy p≡p,COMMUNICATION,3.7,21,20.0,500,Paid,0.99,Everyone,Communication,2018-07-30,1.0.100rc1.withoutKeysync,5.0 and up,0.0,,,
"Q Alerts: QAnon Drop Notifications, Research +++",NEWS_AND_MAGAZINES,4.7,143,26.0,5000,Paid,0.99,Mature 17+,News & Magazines,2018-07-26,4.1.10,4.1 and up,0.0,,,
The Q - Live Trivia Game Network,GAME,2.7,1486,14.0,100000,Free,0.0,Everyone,Trivia,2018-08-03,2.4.8,5.0 and up,0.0,,,
Fossil Q,LIFESTYLE,2.9,6627,18.0,500000,Free,0.0,Everyone,Lifestyle,2018-08-01,2.5.1,4.4 and up,0.0,,,
Q,FAMILY,4.2,69126,60.0,1000000,Free,0.0,Everyone,Puzzle,2018-04-19,2.9.4,4.0 and up,0.0,,,
Q Cat Live Wallpaper,PERSONALIZATION,4.2,4383,7.1,500000,Free,0.0,Teen,Personalization,2015-03-16,2.7,2.3.3 and up,0.0,,,
Fossil Q Legacy,LIFESTYLE,2.6,680,60.0,50000,Free,0.0,Everyone,Lifestyle,2017-09-19,1.0.1,4.4 and up,0.0,,,
Offroad Car Q,FAMILY,4.1,24668,40.0,1000000,Free,0.0,Everyone,Simulation,2016-08-04,1.0.2,2.3.3 and up,0.0,,,
Q*bert: Rebooted,GAME,4.3,13788,55.0,1000000,Free,0.0,Everyone,Arcade,2017-04-01,1.1,4.4 and up,0.0,,,
Gun Shoot War Q,GAME,4.2,26893,20.0,1000000,Free,0.0,Teen,Arcade,2017-03-01,1.0.5,2.3 and up,0.0,,,
FaceQ,FAMILY,4.4,591411,19.0,10000000,Free,0.0,Teen,Entertainment,2017-05-16,3.4.1,3.0 and up,0.0,,,
Q Link Wireless Zone,PRODUCTIVITY,4.0,2194,17.0,500000,Free,0.0,Everyone,Productivity,2018-03-08,2.0.4,4.4 and up,0.0,,,
Q Avatar (Avatar Maker),COMICS,4.4,2012,3.6,100000,Free,0.0,Everyone,Comics,2017-03-04,1.3.5,2.3 and up,0.0,,,
Q downloader : download your social media videos,FAMILY,4.1,41,4.5,1000,Free,0.0,Everyone,Entertainment,2018-06-21,1.1.2.1,4.0.3 and up,0.0,,,
Q Avatar Pro,FAMILY,4.8,4,3.6,100,Paid,1.49,Teen,Entertainment,2017-03-04,1.3.5,2.3 and up,0.0,,,
Q-See Plus,VIDEO_PLAYERS,2.2,32,33.0,5000,Free,0.0,Everyone,Video Players & Editors,2018-07-09,3.1.0,4.0.3 and up,0.0,,,
Q Wunder,FAMILY,3.8,156,43.0,10000,Free,0.0,Everyone,Education;Education,2018-06-30,2.0.13,4.1 and up,0.0,,,
Q-See QC View,TOOLS,3.1,657,21.0,100000,Free,0.0,Everyone,Tools,2018-01-19,3.49.0202,4.0.3 and up,0.0,,,
Leica Q,PHOTOGRAPHY,3.1,133,2.3,10000,Free,0.0,Everyone,Photography,2018-05-08,1.0.2.1,4.0 and up,0.0,,,
Q Remote Control,TOOLS,3.8,4264,14.0,500000,Free,0.0,Everyone,Tools,2014-07-12,2.6.1,2.3 and up,0.0,,,
Q-Ticketing,MAPS_AND_NAVIGATION,3.8,114,19.0,10000,Free,0.0,Everyone,Maps & Navigation,2017-12-18,1.8.3111,4.3 and up,0.0,,,
DJMAX TECHNIKA Q - Music Game,GAME,4.3,21107,95.0,100000,Free,0.0,Everyone,Music,2018-07-30,1.2.1,4.0.3 and up,0.0,,,
myQ,TOOLS,3.6,3642,29.0,100000,Free,0.0,Everyone,Tools,2018-07-23,3.2.0,4.0.3 and up,0.0,,,
QR Code Reader,TOOLS,4.0,495971,2.7,50000000,Free,0.0,Everyone,Tools,2016-03-16,2.3,2.3.3 and up,0.0,,,
Q-slope,TOOLS,4.5,2,3.9,50,Paid,1.76,Everyone,Tools,2017-12-03,5.0,4.3 and up,0.0,,,
Q-Tech Companion App,FOOD_AND_DRINK,1.8,17,3.1,10000,Free,0.0,Everyone,Food & Drink,2017-03-08,1.6.3,4.4 and up,0.0,,,
Q Mobile Banking,FINANCE,4.7,460,12.0,10000,Free,0.0,Everyone,Finance,2018-06-26,5.9.1.0,5.0 and up,0.0,,,
Q Quiz SK,FAMILY,3.9,159,39.0,5000,Free,0.0,Everyone,Education,2015-12-08,2.3,2.3 and up,0.0,,,
Big Q Car Service,MAPS_AND_NAVIGATION,4.4,75,26.0,5000,Free,0.0,Everyone,Maps & Navigation,2017-05-15,3.002,4.0.3 and up,0.0,,,
Q-See QT View,TOOLS,3.6,7357,19.0,100000,Free,0.0,Everyone,Tools,2018-07-12,4.4.1,5.0 and up,0.0,,,
ROBLOX,FAMILY,4.5,4443407,67.0,100000000,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up,0.0,,,
"DataCamp - Learn R, Python & SQL",FAMILY,4.4,944,12.0,100000,Free,0.0,Everyone,Education,2018-08-01,3.1.0,4.1 and up,0.0,,,
R Language Reference Guide,BOOKS_AND_REFERENCE,3.9,54,2.8,10000,Free,0.0,Everyone,Books & Reference,2017-12-24,1.11,4.0 and up,0.0,,,
Run R Script - Online Statistical Data Analysis,FAMILY,3.9,8,6.2,1000,Free,0.0,Everyone,Education,2018-04-04,1.1 Build 226,2.2 and up,0.0,,,
R Programming Language,FAMILY,3.8,39,2.9,1000,Free,0.0,Everyone,Education,2017-12-21,1.0,4.2 and up,0.0,,,
R. Physics Puzzle Game,FAMILY,4.2,5369,60.0,500000,Free,0.0,Everyone,Puzzle,2018-04-19,1.0.16,4.3 and up,0.0,,,
R Instructor,FAMILY,4.1,135,4.9,1000,Paid,4.84,Everyone,Education,2014-02-21,2.03,3.0 and up,0.0,,,
GT-R R35 Drift Simulator,FAMILY,4.4,1852,62.0,100000,Free,0.0,Everyone,Simulation,2017-10-31,1.0,2.3 and up,0.0,,,
Offroad Pickup Truck R,FAMILY,4.4,6367,96.0,1000000,Free,0.0,Everyone,Simulation,2017-07-14,1.4,2.3 and up,0.0,,,
R Programing Offline Tutorial,BOOKS_AND_REFERENCE,5.0,4,3.9,1000,Free,0.0,Everyone,Books & Reference,2018-03-15,1.0.0,4.1 and up,0.0,,,
Learn R Language Easy Way,FAMILY,4.1,17,2.2,10000,Free,0.0,Everyone,Education,2017-09-24,1.22,4.0.3 and up,0.0,,,
.R,TOOLS,4.5,259,203.0,10000,Free,0.0,Everyone,Tools,2014-09-16,1.1.06,1.5 and up,0.0,,,
R-TYPE II,GAME,4.3,5682,37.0,50000,Paid,1.99,Everyone,Arcade,2017-03-02,1.1.5,2.3.3 and up,0.0,,,
R Programming Solution,FAMILY,3.9,169,7.7,10000,Free,0.0,Everyone,Education,2016-06-20,1.0.3,4.0 and up,0.0,,,
Learn R - Programming Concepts,FAMILY,3.5,6,2.9,1000,Free,0.0,Everyone,Education,2017-04-25,1.0.1,4.0.3 and up,0.0,,,
Car Parking Nissan GT-R R35 Simulator,FAMILY,3.2,513,34.0,100000,Free,0.0,Everyone,Simulation,2017-12-05,1.0,4.0 and up,0.0,,,
R-net for Android,PRODUCTIVITY,3.3,48,58.0,5000,Free,0.0,Everyone,Productivity,2013-08-07,1.0,3.1 and up,0.0,,,
R File Manager,TOOLS,4.8,17,6.7,50,Free,0.0,Everyone,Tools,2018-05-05,v2,4.4 and up,0.0,,,
R-TYPE,GAME,4.5,7687,23.0,100000,Paid,1.99,Everyone,Arcade,2017-02-27,2.3.1,2.3.3 and up,0.0,,,
R Studio,SHOPPING,3.7,23,8.9,5000,Free,0.0,Everyone,Shopping,2016-07-08,2.1.1,4.0.3 and up,0.0,,,
Day R Premium,FAMILY,4.8,51068,57.0,100000,Paid,4.99,Teen,Role Playing,2018-06-21,1.574,4.0.3 and up,0.0,,,
"Join R, Community Engagement",SOCIAL,4.7,144,12.0,1000,Free,0.0,Teen,Social,2017-01-31,1.0.12,4.0.3 and up,0.0,,,
R Bank,FINANCE,4.3,90,13.0,5000,Free,0.0,Everyone,Finance,2018-05-30,5.9.1.0,5.0 and up,0.0,,,
Elemental Knights R Platinum,FAMILY,3.8,2925,93.0,50000,Paid,4.77,Teen,Role Playing,2018-08-01,6.2.1,4.1 and up,0.0,,,
Wonder5 Masters R,FAMILY,4.1,1655,83.0,100000,Free,0.0,Everyone,Role Playing,2018-08-02,1.1.52,4.3 and up,0.0,,,
Neon-R (Red),PERSONALIZATION,4.7,25,41.0,100,Paid,0.99,Everyone,Personalization,2015-03-12,1.0,4.0.3 and up,0.0,,,
R. Lee Ermey's Official Sound,FAMILY,4.2,1696,2.7,100000,Free,0.0,Mature 17+,Entertainment,2012-09-19,1.4,2.1 and up,0.0,,,
SHAREit - Transfer & Share,TOOLS,4.6,7775146,17.0,500000000,Free,0.0,Everyone,Tools,2018-07-30,4.5.28_ww,4.1 and up,0.0,4.59,145527.0,0.0
S Launcher for Galaxy TouchWiz,PERSONALIZATION,4.2,11244,2.2,1000000,Free,0.0,Everyone,Personalization,2018-06-12,1.1.1,4.1 and up,0.0,,,
S Player - Lightest and Most Powerful Video Player,TOOLS,4.6,14224,7.1,1000000,Free,0.0,Everyone,Tools,2017-10-12,1.0.98_ww,2.3 and up,0.0,,,
Offroad Pickup Truck S,FAMILY,4.2,5178,20.0,1000000,Free,0.0,Everyone,Simulation,2017-10-10,1.7,2.3 and up,0.0,,,
S Launcher Pro for Galaxy,PERSONALIZATION,4.1,47,26.0,1000,Paid,4.99,Everyone,Personalization,2016-02-12,1.0,4.1 and up,0.0,,,
S Note,PRODUCTIVITY,4.1,12435,31.0,10000000,Free,0.0,Everyone,Productivity,2017-09-26,Varies with device,6.0 and up,0.0,,,
"S Photo Editor - Collage Maker , Photo Collage",PHOTOGRAPHY,4.4,972574,45.0,100000000,Free,0.0,Everyone,Photography,2018-08-03,2.31,4.1 and up,0.0,,,
Stupid Zombies,GAME,4.5,464900,33.0,10000000,Free,0.0,Teen,Arcade,2018-06-27,2.0.5,4.2 and up,0.0,,,
S’more - Earn Cash Rewards,PRODUCTIVITY,4.1,15097,14.0,1000000,Free,0.0,Everyone,Productivity,2018-07-23,1.6.0,4.2 and up,0.0,,,
PitchBlack S - Samsung Substratum Theme “For Oreo”,PERSONALIZATION,4.5,90,37.0,1000,Paid,1.99,Everyone,Personalization,2018-08-04,12.6,7.0 and up,0.0,,,
Samsung Smart Switch Mobile,TOOLS,4.3,146913,24.0,100000000,Free,0.0,Everyone,Tools,2018-07-18,3.5.02.15,4.0 and up,0.0,,,
"S S9 Launcher - Galaxy S8/S9 Launcher, theme, cool",TOOLS,4.4,22503,6.5,1000000,Free,0.0,Everyone,Tools,2018-07-06,4.1,4.1 and up,0.0,,,
Five Nights at Freddy's 2 Demo,FAMILY,4.3,1503544,40.0,50000000,Free,0.0,Teen,Strategy,2014-11-15,1.07,2.3 and up,0.0,,,
Crime Wars S. Andreas,GAME,4.3,5785,93.0,500000,Free,0.0,Teen,Racing,2017-04-12,1.2,2.3 and up,0.0,,,
S Pen Keeper,TOOLS,3.8,560,314.0,50000,Free,0.0,Everyone,Tools,2018-06-08,2.1.0.032,4.0.3 and up,0.0,,,
SH Script Runner,PRODUCTIVITY,3.9,334,3.7,50000,Free,0.0,Everyone,Productivity,2018-01-02,1.07,4.1 and up,0.0,,,
City Taxi Driver sim 2016: Cab simulator Game-s,FAMILY,4.1,16111,57.0,1000000,Free,0.0,Everyone,Simulation,2018-06-12,1.11,4.1 and up,0.0,,,
Shopping List S PRO,SHOPPING,4.8,14,2.7,100,Paid,2.49,Everyone,Shopping,2018-05-16,2.10,4.1 and up,0.0,,,
Tinder,LIFESTYLE,4.0,2789775,68.0,100000000,Free,0.0,Mature 17+,Lifestyle,2018-08-02,9.5.0,4.4 and up,0.0,,,
"Topbuzz: Breaking News, Videos & Funny GIFs",NEWS_AND_MAGAZINES,4.7,174827,25.0,10000000,Free,0.0,Mature 17+,News & Magazines,2018-08-04,6.7.3,4.0 and up,0.0,,,
Dino T-Rex,GAME,4.0,69115,2.4,10000000,Free,0.0,Everyone,Arcade,2018-06-13,1.36,4.1 and up,0.0,,,
AT&T U-verse,FAMILY,3.7,38606,96.0,1000000,Free,0.0,Everyone,Entertainment,2018-06-13,5.9.0.0031,4.1 and up,0.0,,,
T Uploader,FAMILY,4.1,75,2.2,10000,Free,0.0,Everyone,Education,2017-11-24,0.1.5,4.0 and up,0.0,,,
T-Mobile DIGITS,COMMUNICATION,3.0,1820,33.0,100000,Free,0.0,Everyone,Communication,2018-02-15,1.1.50,4.4 and up,0.0,,,
DIRECTV Remote App,FAMILY,3.0,480,19.0,1000000,Free,0.0,Everyone,Entertainment,2017-08-31,2.40,6.0 and up,0.0,,,
T-Mobile Tuesdays,LIFESTYLE,4.0,53144,21.0,5000000,Free,0.0,Everyone,Lifestyle,2018-07-13,4.8.0,5.0 and up,0.0,,,
AT&T Mobile Transfer,PRODUCTIVITY,4.6,22775,26.0,10000000,Free,0.0,Everyone,Productivity,2018-07-31,3.8.2,4.4 and up,0.0,,,
T-Mobile Content Transfer,PRODUCTIVITY,4.1,370,29.0,500000,Free,0.0,Everyone,Productivity,2018-01-25,2.1.5,4.0 and up,0.0,,,
I Can't Wake Up!,TOOLS,4.7,963,3.7,10000,Paid,2.99,Everyone,Tools,2018-05-25,3.4.0,4.0 and up,0.0,,,
AT&T FamilyMap®,TOOLS,3.5,21592,25.0,10000000,Free,0.0,Everyone,Tools,2017-10-24,10.1.1,4.0.3 and up,0.0,,,
T-Mobile® FamilyMode™,PARENTING,3.1,103,28.0,10000,Free,0.0,Everyone,Parenting,2018-06-29,1.0.2-alpha4,4.4 and up,0.0,,,
Portable Wi-Fi hotspot,COMMUNICATION,3.9,138129,2.1,10000000,Free,0.0,Everyone,Communication,2018-05-06,1.5.2.4-23,2.3 and up,0.0,,,
AT&T Call Protect,COMMUNICATION,4.2,6454,15.0,5000000,Free,0.0,Everyone,Communication,2018-05-03,1.5.13-3598,5.0 and up,0.0,,,
Don't Starve: Pocket Edition,GAME,4.4,17988,7.9,100000,Paid,4.99,Teen,Adventure,2018-07-25,1.06,5.0 and up,0.0,,,
"Please, Don't Touch Anything",FAMILY,4.4,1771,46.0,10000,Paid,4.99,Teen,Puzzle,2016-04-20,1.1.0,2.3 and up,0.0,,,
AT&T DriveMode,MAPS_AND_NAVIGATION,3.3,8465,8.9,10000000,Free,0.0,Everyone,Maps & Navigation,2018-05-03,1.0.4.3,4.1 and up,0.0,,,
The T Factor,EVENTS,4.8,48,13.0,1000,Free,0.0,Everyone,Events,2017-09-26,8.8,4.2 and up,0.0,,,
Please Don't Touch Anything 3D,FAMILY,4.2,146,20.0,5000,Paid,5.99,Teen,Puzzle,2016-12-07,1.1,4.4 and up,0.0,,,
Don't touch my phone,TOOLS,3.8,21943,2.3,5000000,Free,0.0,Everyone,Tools,2016-10-19,30,2.3 and up,0.0,,,
Don't Starve: Shipwrecked,GAME,4.1,1468,4.9,10000,Paid,4.99,Teen,Adventure,2018-07-10,0.16,5.0 and up,0.0,,,
Ludo - Don't get angry,GAME,4.2,131,23.0,1000,Paid,1.61,Everyone,Board,2016-02-24,1.6.3,2.3.3 and up,0.0,,,
Jurassic Life: T Rex Simulator,FAMILY,4.2,1088,35.0,10000,Paid,0.99,Everyone 10+,Simulation,2014-08-19,1.2,2.0.1 and up,0.0,,,
T-Mobile SyncUP DRIVE,AUTO_AND_VEHICLES,4.0,1981,18.0,100000,Free,0.0,Everyone,Auto & Vehicles,2018-08-01,2.15.1.4,5.0 and up,0.0,,,
T-shirt design - Snaptee,LIFESTYLE,4.2,29756,45.0,1000000,Free,0.0,Everyone,Lifestyle,2018-07-19,1.1.6.1,4.1 and up,0.0,,,
MBTA GPS - Track the T,MAPS_AND_NAVIGATION,3.8,82,5.6,5000,Free,0.0,Everyone,Maps & Navigation,2018-02-23,5.1.0,4.1 and up,0.0,,,
T. Rowe Price Personal® App,FINANCE,4.5,1057,4.5,50000,Free,0.0,Everyone,Finance,2018-07-06,1.7,6.0 and up,0.0,,,
Můj T-Mobile Business,PRODUCTIVITY,3.7,10490,5.8,1000000,Free,0.0,Everyone,Productivity,2018-07-24,3.1.7,4.1 and up,0.0,,,
U by BB&T,FINANCE,4.3,16600,24.0,1000000,Free,0.0,Everyone,Finance,2018-06-19,1.7.7,4.4 and up,0.0,,,
U LIVE – Video Chat & Stream,SOCIAL,4.5,67611,21.0,1000000,Free,0.0,Mature 17+,Social,2018-04-23,263.16.29,4.0.3 and up,0.0,,,
"U - Webinars, Meetings & Messenger",COMMUNICATION,4.1,6601,31.0,500000,Free,0.0,Everyone,Communication,2018-07-02,4.7.0,4.1 and up,0.0,,,
Hollywood U: Rising Stars,FAMILY,4.2,233588,74.0,5000000,Free,0.0,Teen,Simulation,2017-04-21,3.8.0,4.0.3 and up,0.0,,,
U-Dictionary: Best English Learning Dictionary,FAMILY,4.5,166886,21.0,10000000,Free,0.0,Everyone 10+,Education,2018-07-29,3.6.2,4.0.3 and up,0.0,,,
Ustream,VIDEO_PLAYERS,4.0,93638,7.3,10000000,Free,0.0,Mature 17+,Video Players & Editors,2018-07-11,3.2.2,4.1 and up,0.0,,,
UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648765,3.3,100000000,Free,0.0,Teen,Communication,2018-07-18,11.4.0,4.0 and up,0.0,,,
ENCHANT U,FAMILY,4.3,83977,11.0,500000,Free,0.0,Everyone,Casual,2012-11-08,1.2.2,2.1 and up,0.0,,,
/u/app,COMMUNICATION,4.7,573,53.0,10000,Free,0.0,Mature 17+,Communication,2018-07-03,4.2.4,4.1 and up,0.0,,,
Kicker U,LIFESTYLE,4.1,124,37.0,5000,Paid,3.99,Everyone,Lifestyle,2018-06-13,3.04,4.0.3 and up,0.0,,,
U-Haul,TRAVEL_AND_LOCAL,3.2,852,37.0,100000,Free,0.0,Everyone,Travel & Local,2018-07-31,2.2.1,4.4 and up,0.0,,,
Vienna U-Bahn,MAPS_AND_NAVIGATION,3.9,139,2.0,10000,Free,0.0,Everyone,Maps & Navigation,2018-07-25,1.21.0,4.0 and up,0.0,,,
Kicker U Lite,LIFESTYLE,4.1,438,26.0,50000,Free,0.0,Everyone,Lifestyle,2013-09-27,2.0.0,2.1 and up,0.0,,,
U-Scan,TOOLS,3.4,784,42.0,50000,Free,0.0,Everyone,Tools,2016-09-29,1.2.6 (94),2.2 and up,0.0,,,
Octo U: Your driving companion,TRAVEL_AND_LOCAL,3.0,331,7.8,50000,Free,0.0,Everyone,Travel & Local,2018-03-13,1.1.47,4.3 and up,0.0,,,
I Love U Theme&Emoji Keyboard,PERSONALIZATION,4.6,655,3.5,100000,Free,0.0,Everyone,Personalization,2018-05-08,4.3,4.1 and up,0.0,,,
Channel U,FAMILY,4.6,34,14.0,1000,Free,0.0,Everyone,Entertainment,2018-05-21,1.3,4.1 and up,0.0,,,
"Parallel U - App Cloner, Duals APP, tarallel",TOOLS,4.1,3315,5.1,500000,Free,0.0,Everyone,Tools,2018-05-15,1.0.24,4.1 and up,0.0,,,
U Pull It Auto Dismantler,BUSINESS,3.1,71,1.9,10000,Free,0.0,Everyone,Business,2013-05-14,1.0,1.6 and up,0.0,,,
Wii U Simulator,FAMILY,3.4,1178,38.0,100000,Free,0.0,Everyone 10+,Simulation,2018-04-08,1.0.1,5.0 and up,0.0,,,
U Camera : Phone 6s OS 9 style,PHOTOGRAPHY,4.2,2158,3.0,500000,Free,0.0,Everyone,Photography,2017-08-28,1.0.3,4.0 and up,0.0,,,
U get - Wireless Speed Test,TOOLS,4.2,26,2.2,5000,Free,0.0,Everyone,Tools,2018-06-04,1.3.5,4.0 and up,0.0,,,
U Guard,TOOLS,3.0,245,3.5,10000,Free,0.0,Everyone,Tools,2016-08-31,1.1.6.6,2.3 and up,0.0,,,
DRC Sim - Wii U Gamepad,FAMILY,2.4,210,4.0,10000,Free,0.0,Everyone,Casual,2017-06-25,2.0,2.3 and up,0.0,,,
"See U - Random video chat, video chat",SOCIAL,4.1,568,27.0,100000,Free,0.0,Mature 17+,Social,2018-04-13,1.4.1,4.1 and up,0.0,,,
[verify-U] VideoIdent,COMMUNICATION,2.9,83,13.0,10000,Free,0.0,Everyone,Communication,2018-04-26,2.4.0,5.0 and up,0.0,,,
What U See,SOCIAL,4.0,712,21.0,100000,Free,0.0,Teen,Social,2018-03-05,2.3.9,4.1 and up,0.0,,,
U Assist - Screen Mirroring & Sharing App,PRODUCTIVITY,4.0,198,3.5,50000,Free,0.0,Everyone,Productivity,2017-01-26,2.0.16,2.3 and up,0.0,,,
U+Box,PRODUCTIVITY,3.8,24517,22.0,10000000,Free,0.0,Everyone,Productivity,2018-05-23,4.2.17,5.0 and up,0.0,,,
Wi u Emulator,FAMILY,2.4,468,7.2,10000,Free,0.0,Everyone,Entertainment,2018-03-03,0.0.1,4.1 and up,0.0,,,
Waiting For U Launcher Theme,PERSONALIZATION,4.4,5599,4.8,500000,Free,0.0,Everyone,Personalization,2016-07-23,2.0.40,2.3 and up,0.0,,,
U of I Community Credit Union,FINANCE,3.7,52,13.0,5000,Free,0.0,Everyone,Finance,2018-05-04,4.16.10,4.4 and up,0.0,,,
U-Report,SOCIAL,4.3,241,7.5,10000,Free,0.0,Teen,Social,2018-04-10,2.8.4,4.0.3 and up,0.0,,,
"Meet U - Get Friends for Snapchat, Kik & Instagram",SOCIAL,4.6,4435,5.4,100000,Free,0.0,Mature 17+,Social,2018-05-25,1.0.3386,4.0.3 and up,0.0,,,
U-Craft Mobile,FAMILY,4.2,11404,30.0,100000,Free,0.0,Everyone,Strategy,2017-09-11,1.0.14,4.0.3 and up,0.0,,,
U-Disco,FAMILY,3.6,906,196.0,100000,Free,0.0,Everyone,Entertainment,2014-02-05,1.7.3,2.3 and up,0.0,,,
Be U Salons Hair-Beauty Deals In Delhi & Bangalore,LIFESTYLE,4.0,889,16.0,100000,Free,0.0,Everyone,Lifestyle,2018-08-02,1.1.4.38,4.2 and up,0.0,,,
U-48 Submarine Commander Free,GAME,3.5,4575,3.8,500000,Free,0.0,Everyone,Arcade,2017-10-07,1.24,4.0.3 and up,0.0,,,
Berlin Subway – BVG U-Bahn & S-Bahn map and routes,MAPS_AND_NAVIGATION,4.4,509,17.0,100000,Free,0.0,Everyone,Maps & Navigation,2018-06-06,1.0.7,5.0 and up,0.0,,,
Remote For ATT U-verse TV - NOW FREE,TOOLS,2.5,20,26.0,5000,Free,0.0,Everyone,Tools,2018-07-25,6.1.5,4.2 and up,0.0,,,
Pocket U ASW,FAMILY,3.9,93,28.0,10000,Free,0.0,Everyone,Education,2018-07-25,3.0.6,4.2 and up,0.0,,,
Identity V,GAME,4.2,109263,38.0,1000000,Free,0.0,Teen,Action,2018-07-10,1.0.144431,4.1 and up,0.0,,,
VMate,VIDEO_PLAYERS,4.2,192677,17.0,50000000,Free,0.0,Teen,Video Players & Editors,2018-08-03,1.78,4.0.3 and up,0.0,,,
V Made,BOOKS_AND_REFERENCE,4.3,241,20.0,100000,Free,0.0,Everyone,Books & Reference,2018-02-13,1.0,4.0.3 and up,0.0,,,
Grand Theft Auto V: The Manual,FAMILY,4.1,182103,6.9,5000000,Free,0.0,Teen,Entertainment,2018-07-31,5.0.12,3.0 and up,0.0,,,
V for Voodoo,GAME,4.2,16876,59.0,1000000,Free,0.0,Teen,Trivia,2018-06-28,3.0.1,6.0 and up,0.0,,,
Sin City Crime Simulator V - Gangster,GAME,4.2,2113,67.0,100000,Free,0.0,Everyone 10+,Action,2018-04-23,Varies with device,4.0.3 and up,0.0,,,
